Time,PickupX,PickupY,DropoffX,DropoffY
480,1574.51,1056.574,1217.029,1195.378
481,1382.915,1314.164,916.423,1144.095
484,1391.838,1134.328,861.651,1213.396
485,1228.393,842.849,1548.698,1297.317
486,1249.936,1000.357,949.686,917.381
489,1068.949,1275.171,986.408,1308.502
492,1402.476,1227.863,971.3,1289.388
492,1509.38,1278.641,966.331,964.71
493,1152.31,1146.834,1445.558,1009.094
494,1405.505,1028.501,1319.345,1186.448
494,1416.267,1234.414,1363.511,1015.551
499,935.212,1087.592,1391.445,1149.71
499,1169.352,848.423,1154.592,849.817
506,1585.198,1268.501,1060.017,1330.42
507,1540.235,952.971,1088.844,1338.382
507,1470.062,1259.966,1613.101,1173.801
509,914.804,1050.974,941.195,944.785
509,1448.161,1181.961,1050.722,1119.112
510,949.686,917.381,1094.26,1130.993
511,1348.466,1388.066,907.423,1081.803
513,1618.292,1187.87,1213.108,1209.75
513,1428.647,1392.983,1517.249,1160.54
513,1131.16,1349.119,861.651,1213.396
514,1152.31,1146.834,1430.167,1378.436
515,1306.724,1007.954,1050.722,1119.112
516,1257.913,954.396,1544.009,1150.89
518,1434.247,826.26,1278.33,1004.156
518,971.3,1289.388,1347.713,1190.211
518,1389.475,1208.584,1506.03,1007.27
519,901.791,1097.993,1428.647,1392.983
524,1490.912,1007.726,1477.108,1175.013
528,1534.949,938.442,1513.058,1399.012
533,1521.148,1006.815,1443.85,1247.515
537,1333.645,1386.33,1363.287,1389.803
538,1083.712,987.144,1443.85,1247.515
540,916.423,1144.095,986.408,1308.502
541,1316.952,835.069,1198.872,845.636
545,1305.16,1184.566,1142.186,994.671
545,1318.824,1384.593,1623.483,1201.94
546,1229.897,1374.172,1382.915,1314.164
549,1433.687,1185.434,1524.377,909.384
551,1318.472,879.837,1039.785,980.269
551,949.107,901.364,1259.129,926.135
555,1187.581,1363.435,1556.094,996.559
557,1198.872,845.636,1229.897,1374.172
558,1533.289,1370.674,847.212,1254.908
562,1400.808,1106.08,1154.592,849.817
562,1588.321,1101.585,1259.539,1377.645
564,995.712,970.934,970.528,1259.926
565,1533.289,1370.674,1539.453,1341.331
566,1408.415,1077.036,1431.688,1363.889
566,1231.171,1359.698,1437.769,1305.702
568,1348.466,1388.066,1430.167,1378.436
571,1237.853,1170.177,1112.949,990.908
573,1407.445,1060.858,1051.27,859.573
580,1304.092,880.814,1538.621,1001.687
581,1187.581,1363.435,1607.911,1159.731
582,1063.16,1215.54,1378.108,1391.54
586,968.598,1186.271,1548.698,1297.317
587,1387.723,1236.787,1618.292,1187.87
589,1260.952,883.744,1569.906,1041.57
593,1392.231,1118.946,1361.485,861.713
594,1007.406,1107.292,1380.992,1345.114
594,1316.952,835.069,1540.235,952.971
595,1390.438,829.299,1137.797,1142.874
596,1509.38,1278.641,1061.087,1199.468
601,1574.51,1056.574,1259.939,869.183
602,1260.952,883.744,1252.595,985.037
602,929.567,989.316,969.37,1215.733
604,1252.595,985.037,1258.926,854.622
606,1333.529,1188.329,1456.784,1394.992
606,1166.822,1150.794,1159.371,1356.277
606,1588.321,1101.585,1069.094,985.263
608,1036.283,1115.172,1228.546,1271.119
612,1442.33,1262.062,1258.521,940.265
612,1440.809,1276.609,1361.612,876.907
613,1583.718,1086.581,1419.213,1188.908
617,1418.209,1011.246,1276.792,1180.803
618,971.686,1304.119,1484.921,1397.002
620,847.212,1254.908,977.469,866.541
622,1319.345,1186.448,1224.873,1166.635
623,1390.659,1180.473,1530.629,1155.715
625,1095.551,855.392,1171.423,998.434
627,1139.832,851.211,1074.739,1334.803
627,1409.385,1093.215,1404.534,1012.322
629,918.495,1035.559,876.09,1171.885
633,1257.913,954.396,1402.476,1227.863
639,1051.27,859.573,1556.094,996.559
640,1388.684,1221.312,902.534,1276.78
642,1433.687,1185.434,1257.913,840.061
645,1378.108,1391.54,921.317,1084.697
647,1609.531,1249.29,1095.551,855.392
649,1187.126,998.819,1548.698,1297.317
650,969.37,1215.733,1418.209,1011.246
650,874.873,1265.844,1407.445,1060.858
655,1094.26,1130.993,1400.808,1106.08
657,1068.949,1275.171,1475.794,1008.182
658,1051.27,859.573,1074.739,1334.803
663,916.364,1282.247,1583.718,1086.581
671,914.804,1050.974,1440.809,1276.609
673,966.331,964.71,1272.673,838.813
673,1544.009,1150.89,1363.287,1389.803
675,949.651,1091.532,1201.686,1367.014
680,1419.213,1188.908,914.804,1050.974
682,1259.736,912.005,1318.824,1384.593
688,1428.647,1392.983,1036.283,1115.172
690,1071.844,1304.987,1391.052,1165.091
691,1550.808,982.03,1456.956,1253.741
693,1275.332,882.767,1198.872,845.636
697,1388.684,1221.312,1333.645,1386.33
699,1263.812,1177.261,1492.659,822.208
704,1131.16,1349.119,874.873,1265.844
709,1347.713,1190.211,1237.853,1170.177
709,1508.518,865.796,1249.936,1000.357
712,1054.476,983.381,1404.534,1012.322
713,1383.877,1298.688,861.651,1213.396
713,1409.385,1093.215,1530.208,1385.345
718,1347.232,877.883,1419.644,827.273
720,1320.92,1009.853,1529.663,923.913
721,955.265,1164.678,1260.952,883.744
721,907.423,1081.803,1380.031,1360.59
722,970.914,1274.657,1602.72,1145.662
726,1508.518,865.796,907.423,1081.803
728,1095.551,855.392,941.195,944.785
729,921.317,1084.697,1428.647,1392.983
731,1260.952,883.744,1490.488,1170.189
731,1419.644,827.273,1556.094,996.559
736,1066.031,858.179,1127.568,992.789
736,1430.059,1240.964,1378.108,1391.54
739,847.212,1254.908,1448.85,825.247
744,1378.108,1391.54,1231.171,1359.698
745,968.598,1186.271,1056.941,1167.326
746,947.949,869.328,1260.952,883.744
750,1623.483,1201.94,1443.85,1247.515
754,1383.877,1298.688,1430.059,1240.964
756,1166.822,1150.794,1059.014,1183.397
761,1544.009,1150.89,1492.659,822.208
765,1633.864,1230.079,1388.684,1221.312
767,1131.16,1349.119,1021.844,1111.232
768,1181.335,1154.754,1257.913,954.396
772,1400.808,1106.08,936.949,958.487
776,1152.31,1146.834,1534.949,938.442
776,1228.546,1271.119,1232.444,1345.224
781,1065.234,1123.073,1071.844,1304.987
784,1145.265,1352.698,1152.31,1146.834
785,1548.698,1297.317,929.37,1150.956
786,949.686,917.381,1050.722,1119.112
789,1213.632,844.242,1110.311,853.998
791,1095.551,855.392,1195.848,1158.715
795,995.712,970.934,1585.198,1268.501
796,1061.087,1199.468,1074.739,1334.803
800,947.949,869.328,1173.476,1359.856
801,942.318,1157.817,1539.453,1341.331
802,1439.289,1291.155,1220.827,1240.434
803,1079.747,1127.033,1015.851,1317.269
809,1045.295,1326.036,1224.873,1166.635
811,1565.302,1026.566,1503.232,851.267
815,1258.926,854.622,1335.117,1011.753
815,1071.844,1304.987,1071.844,1304.987
817,916.423,1144.095,1538.621,1001.687
818,1264.133,1002.256,1335.117,1011.753
819,962.709,867.935,1249.936,1000.357
820,1477.108,1175.013,876.09,1171.885
821,847.212,1254.908,968.984,1201.002
821,1050.722,1119.112,1159.371,1356.277
822,1513.804,880.325,1380.031,1360.59
826,1066.055,1245.356,1260.952,883.744
826,1258.926,854.622,1385.8,1267.738
826,1059.014,1183.397,1289.712,881.79
827,936.949,958.487,1443.85,1247.515
827,1202.828,999.203,1021.75,862.36
829,907.423,1081.803,901.791,1097.993
831,1125.071,852.604,978.528,1099.412
831,1492.659,822.208,1304.002,1382.856
831,1108.772,1134.953,856.838,1227.234
836,1319.345,1186.448,1378.108,1391.54
843,1289.181,1381.119,1560.698,1011.562
845,1513.804,880.325,1187.581,1363.435
846,1257.913,840.061,1187.126,998.819
850,907.423,1081.803,1304.002,1382.856
854,1533.289,1370.674,1036.51,860.966
855,1416.267,1234.414,1228.546,1271.119
856,1181.335,1154.754,1054.476,983.381
871,1347.713,1190.211,1378.108,1391.54
877,1069.094,985.263,1255.254,969.716
878,1442.33,1262.062,903.476,1137.234
881,1065.234,1123.073,1304.092,880.814
883,1083.712,987.144,1184.112,847.03
883,1633.864,1230.079,1478.056,823.221
883,1492.659,822.208,1234.992,1316.277
886,1542.534,1326.66,1229.897,1374.172
887,1573.031,1278.106,1431.883,1010.17
888,1445.558,1009.094,1304.092,880.814
888,1059.014,1183.397,1497.945,836.738
892,1069.094,985.263,1442.715,1393.987
893,1276.792,1180.803,1216.967,1225.092
893,1442.715,1393.987,1376.082,1193.974
899,1228.393,842.849,1079.747,1127.033
900,1289.181,1381.119,957.856,1298.651
902,1548.698,1297.317,1234.992,1316.277
903,1388.684,1221.312,1361.897,1192.092
904,1550.808,982.03,1386.761,1252.263
904,1063.16,1215.54,1220.951,1181.007
904,1443.85,1247.515,1391.838,1134.328
909,1348.466,1388.066,1509.38,1278.641
910,1506.03,1007.27,1169.352,848.423
910,1318.824,1384.593,1139.832,851.211
911,1521.148,1006.815,1443.85,1247.515
914,852.025,1241.071,1404.74,1192.382
915,1584.149,1136.417,1442.715,1393.987
916,1064.607,1230.448,1228.546,1271.119
917,1333.645,1386.33,1579.114,1071.577
918,1382.915,1314.164,1470.852,1395.997
919,1378.108,1391.54,896.16,1114.183
920,1386.761,1252.263,1263.812,1177.261
920,1257.913,954.396,1333.529,1188.329
921,1198.872,845.636,1201.686,1367.014
923,1066.055,1245.356,1536.371,1356.003
924,1102.949,1341.961,929.567,989.316
924,1508.518,865.796,1054.868,1151.255
925,1579.114,1071.577,1021.844,1111.232
927,1388.684,1221.312,1181.335,1154.754
928,1497.945,836.738,1074.739,1334.803
930,876.09,1171.885,1556.094,996.559
932,1439.289,1291.155,970.528,1259.926
932,1530.629,1155.715,1154.592,849.817
933,1257.913,954.396,1066.031,858.179
934,1063.16,1215.54,1538.621,1001.687
934,1400.808,1106.08,1633.864,1230.079
935,921.317,1084.697,1533.289,1370.674
936,1073.291,1319.895,1095.551,855.392
937,1001.13,1312.886,1391.052,1165.091
939,1346.472,832.573,1361.232,831.325
940,1530.629,1155.715,1067.502,1260.263
940,947.949,869.328,1460.676,1008.638
940,933.258,973.901,1569.906,1041.57
946,971.3,1289.388,1404.534,1012.322
947,1556.094,996.559,1318.472,879.837
949,907.423,1081.803,1597.529,1131.592
949,1597.364,1258.895,1108.772,1134.953
950,1470.062,1259.966,925.877,1004.73
951,1156.805,996.552,1025.094,977.158
956,1527.126,1400.017,1628.674,1216.009
956,902.534,1276.78,1127.568,992.789
958,866.464,1199.559,1378.108,1391.54
959,1456.956,1253.741,1064.607,1230.448
959,1224.873,1166.635,1224.873,1166.635
961,1276.792,1180.803,1045.295,1326.036
964,1443.85,1247.515,1383.877,1298.688
968,1556.094,996.559,1110.311,853.998
968,1250.832,1173.719,970.528,1259.926
968,1623.483,1201.94,852.025,1241.071
971,1534.949,938.442,1584.149,1136.417
971,1036.283,1115.172,1475.794,1008.182
972,1083.712,987.144,1556.094,996.559
975,1210.36,1162.675,1570.769,1141.241
976,1404.534,1012.322,1463.453,824.234
976,1278.33,1004.156,1517.249,1160.54
977,1137.797,1142.874,1346.472,832.573
977,1503.868,1165.364,1544.009,1150.89
978,1390.659,1180.473,1210.36,1162.675
978,1509.38,1278.641,1406.475,1044.679
979,1218.531,999.588,1071.844,1304.987
980,1583.718,1086.581,1419.644,827.273
981,1522.486,1284.867,1597.529,1131.592
983,1224.873,1166.635,890.529,1130.373
984,1073.291,1319.895,1535.592,1291.092
986,1202.828,999.203,1263.812,1177.261
986,1154.592,849.817,1550.808,982.03
987,936.949,958.487,1228.546,1271.119
988,1556.094,996.559,1390.266,1195.855
989,1633.864,1230.079,971.686,1304.119
991,1613.101,1173.801,916.364,1282.247
991,1220.827,1240.434,1319.345,1186.448
992,1475.794,1008.182,861.042,1260.376
992,930.195,1287.715,1607.911,1159.731
993,1257.913,954.396,971.686,1304.119
996,1218.531,999.588,1383.877,1298.688
1000,1210.36,1162.675,1544.009,1150.89
1001,1213.108,1209.75,1592.925,1116.588
1001,1521.148,1006.815,1276.792,1180.803
1002,1433.208,1349.342,1060.017,1330.42
1003,1384.838,1283.213,1318.472,879.837
1005,888.703,1271.312,1522.486,1284.867
1007,1260.952,883.744,890.529,1130.373
1008,951.64,961.598,1187.126,998.819
1008,1361.612,876.907,1063.16,1215.54
1009,1156.805,996.552,1217.029,1195.378
1011,968.984,1201.002,1521.148,1006.815
1012,948.528,885.346,1318.824,1384.593
1012,907.423,1081.803,1548.698,1297.317
1013,1475.794,1008.182,1333.529,1188.329
1013,1565.302,1026.566,1386.761,1252.263
1016,1430.059,1240.964,1015.851,1317.269
1016,1220.827,1240.434,1166.822,1150.794
1017,1404.534,1012.322,1073.291,1319.895
1017,1363.287,1389.803,929.37,1150.956
1018,947.949,869.328,896.16,1114.183
1022,1527.126,1400.017,1383.877,1298.688
1027,978.528,1099.412,1588.321,1101.585
1027,1633.864,1230.079,942.318,1157.817
1028,1492.659,822.208,1108.772,1134.953
1028,1050.722,1119.112,1361.612,876.907
1029,921.317,1084.697,1237.853,1170.177
1030,866.464,1199.559,1509.38,1278.641
1031,1159.371,1356.277,1524.377,909.384
1033,1418.209,1011.246,1381.954,1329.639
1033,1080.791,856.785,1404.534,1012.322
1038,1529.663,923.913,1498.989,1398.007
1039,1228.546,1271.119,1430.059,1240.964
1040,871.277,1185.722,1218.531,999.588
1041,1361.485,861.713,1066.031,858.179
1042,1349.314,1013.652,1418.209,1011.246
1044,1388.684,1221.312,1388.684,1221.312
1044,1210.36,1162.675,1080.791,856.785
1049,1405.041,828.286,1080.791,856.785
1051,907.423,1081.803,1557.389,1146.066
1051,1229.897,1374.172,890.529,1130.373
1052,1405.505,1028.501,911.113,1066.388
1052,1529.663,923.913,969.756,1230.464
1053,936.949,958.487,1201.686,1367.014
1053,1609.531,1249.29,1408.415,1077.036
1053,1050.722,1119.112,1067.502,1260.263
1056,907.423,1081.803,1361.232,831.325
1056,1224.873,1166.635,1607.911,1159.731
1057,1137.797,1142.874,1166.822,1150.794
1058,970.914,1274.657,1010.403,974.046
1065,1402.476,1227.863,1333.645,1386.33
1067,1445.558,1009.094,1503.868,1165.364
1068,1521.148,1006.815,1229.897,1374.172
1070,1060.017,1330.42,1257.913,954.396
1070,1060.017,1330.42,1059.014,1183.397
1073,1437.769,1305.702,1418.209,1011.246
1074,1302.192,836.317,1534.949,938.442
1076,1535.592,1291.092,1066.031,858.179
1076,1094.26,1130.993,1237.853,1170.177
1084,1234.234,999.973,1556.094,996.559
1085,936.949,958.487,1565.302,1026.566
1085,969.37,1215.733,1431.883,1010.17
1085,1080.791,856.785,930.195,1287.715
1085,995.712,970.934,1361.897,1192.092
1086,1386.761,1252.263,1036.283,1115.172
1087,1169.352,848.423,1585.198,1268.501
1088,1274.36,1379.382,1361.612,876.907
1088,942.318,1157.817,1252.595,985.037
1090,1633.864,1230.079,1460.676,1008.638
1093,1079.747,1127.033,1305.16,1184.566
1097,1628.674,1216.009,1195.848,1158.715
1097,1159.371,1356.277,1169.352,848.423
1099,1361.897,1192.092,1070.397,1290.079
1101,1259.736,912.005,1390.266,1195.855
1105,1181.335,1154.754,1404.534,1012.322
1109,1428.647,1392.983,1391.445,1149.71
1110,1069.094,985.263,1390.659,1180.473
1110,1385.8,1267.738,1061.087,1199.468
1113,1166.822,1150.794,1108.772,1134.953
1117,880.903,1158.047,1066.031,858.179
1117,1292.527,1006.055,1389.475,1208.584
1117,935.212,1087.592,1152.31,1146.834
1118,890.529,1130.373,1548.698,1297.317
1119,1276.792,1180.803,1063.16,1215.54
1120,1231.171,1359.698,1597.364,1258.895
1122,1095.551,855.392,1517.249,1160.54
1122,1542.534,1326.66,890.529,1130.373
1123,1492.659,822.208,1535.592,1291.092
1123,1385.8,1267.738,1249.936,1000.357
1125,916.364,1282.247,1169.352,848.423
1130,1618.292,1187.87,871.277,1185.722
1134,1508.518,865.796,871.277,1185.722
1134,1210.36,1162.675,1061.087,1199.468
1135,1535.592,1291.092,1416.267,1234.414
1136,1597.529,1131.592,1529.663,923.913
1136,1187.581,1363.435,968.598,1186.271
1137,922.186,1020.145,970.528,1259.926
1138,1073.291,1319.895,1361.612,876.907
1139,936.949,958.487,1213.632,844.242
1139,1443.85,1247.515,885.716,1144.21
1141,907.423,1081.803,1302.192,836.317
1141,1378.108,1391.54,1224.686,1255.777
1144,1392.231,1118.946,1074.739,1334.803
1145,1445.558,1009.094,1477.108,1175.013
1145,890.529,1130.373,929.567,989.316
1146,1065.234,1123.073,874.873,1265.844
1146,1530.629,1155.715,1496.274,1272.416
1147,1391.445,1149.71,1437.769,1305.702
1149,944.025,1293.183,1259.736,912.005
1149,970.914,1274.657,1390.86,1013.399
1150,1052.795,1135.184,1496.274,1272.416
1151,1556.094,996.559,1380.992,1345.114
1153,1522.486,1284.867,1125.071,852.604
1155,1316.952,835.069,1484.921,1397.002
1158,1054.868,1151.255,1063.16,1215.54
1158,1159.371,1356.277,1597.529,1131.592
1159,1050.722,1119.112,1477.108,1175.013
1164,1054.868,1151.255,1236.265,1301.803
1165,930.195,1287.715,1318.472,879.837
1168,1442.33,1262.062,1569.906,1041.57
1169,907.423,1081.803,1524.377,909.384
1171,1007.406,1107.292,1171.423,998.434
1171,1527.126,1400.017,1232.406,1286.461
1172,1333.529,1188.329,1560.864,1287.712
1172,968.212,1171.54,1442.33,1262.062
1173,968.212,1171.54,1287.433,837.565
